gene	DMSO1_24	DMSO1_24	DMSO1_24	DMSO1_24	DMSO1_24	DMSO1_24
ENSRNOG00000004239	9.25814	7.35849	8.82437	5.93651	7.29979	6.90346
ENSRNOG00000004242	26	15	34	33	25	24
ENSRNOG00000004245	2059.64	1529.56	1837.55	1925.49	1459.6	1317.43
ENSRNOG00000004246	1145.06	989.815	1143.76	1080.79	852.337	781.009
ENSRNOG00000004247	21.8701	6.9515	44.4176	36.8652	36.2612	44.8948
ENSRNOG00000004249	8	21	16	14	10	9
ENSRNOG00000004252	4502	3728	4903	4660	3337	2959
ENSRNOG00000004255	859	741	861	806	565	615
ENSRNOG00000004257	707	564	638	603	508	499
ENSRNOG00000004258	83	135	203	127	133	129
ENSRNOG00000004259	660	581	741	684	538	598
ENSRNOG00000004262	3.87641	0	0	5.48626	2.64059	2.54511
ENSRNOG00000004263	746.561	617.594	668.412	622.727	559.024	523.374
ENSRNOG00000004265	6	16	21	16	17	7
ENSRNOG00000004268	688.894	568.397	672.139	717.776	534.29	489.308
ENSRNOG00000004269	1	0	7	0	1	1
ENSRNOG00000004273	541	535	702	661	448	473
ENSRNOG00000004275	124.9997	148.0001	180	177.9999	113.99956	111
ENSRNOG00000004276	1535.164	1110.303	1147.9988	1166.406	1011.8583	1020.9998
ENSRNOG00000004278	4.2214	3.16976	1.05123	2.09787	9.38808	6.35113
ENSRNOG00000004279	1030.5219	1021.5459	1165.588	1236.081	1042.262	986.515
ENSRNOG00000004280	1435	1160	1342	1267	1018	1087
ENSRNOG00000004281	317	278.9997	334	355	276	231
ENSRNOG00000004282	230	164	180	177	135	147
ENSRNOG00000004283	1491	1115	1049	1157	991	829
ENSRNOG00000004284	2645	2164	2494	2467	2158	2318
ENSRNOG00000004287	254.579	217.313	261.896	257.587	208.921	292.303
ENSRNOG00000004288	438.901	366.172	410.22	454.456	344.952	382.035
ENSRNOG00000004290	6698	9176	9318	8782	8104	7983
ENSRNOG00000004291	8566	7441	8660	8242	7293	6993
ENSRNOG00000004292	568	473	577	603	541	554
ENSRNOG00000004294	0	0	0	0	0	0
ENSRNOG00000004296	2	2	4	4	4	2
ENSRNOG00000004298	0	0	1	0	0	0
ENSRNOG00000004300	738	854	847	872	762	796
ENSRNOG00000004301	636	464	539	578	512	531
ENSRNOG00000004302	0	0	0	0	0	1
ENSRNOG00000004303	1105	927	991	1059	747	766
ENSRNOG00000004304	1135	766	961	943	789	678
ENSRNOG00000004305	480	431	424	444	345	305
ENSRNOG00000004306	389	296	330	295	274	232
ENSRNOG00000004307	290	279	316	288	253	223
ENSRNOG00000004310	1136	988	1039	1024	962	862
ENSRNOG00000004311	44	61	95	87	73	73
ENSRNOG00000004312	634	451	646	606	521	465
ENSRNOG00000004314	83	108	123.9996	114.99984	117.0001	84.9999882274
ENSRNOG00000004316	102.528	85.9178	76.8046	69.2396	35.7711	68.6024
ENSRNOG00000004317	84.0484	41.8877	36.1535	42.9656	35.8888	26.5222
ENSRNOG00000004319	0	0	0	0	0	0
ENSRNOG00000004320	46.5854	65.2549	87.407	81.8834	87.9651	62.5342
ENSRNOG00000004322	6195.00375	6740.9972	7148.00410005423	7899.0036	5851.0044	5584.998
ENSRNOG00000004327	3436.997	2650.999	2839.004	2974.997	2729.996	2645.005
ENSRNOG00000004328	84	82	102	93	82	82
ENSRNOG00000004330	23.3215	20.1028	20.2859	21.0771	18.0663	9.01414
ENSRNOG00000004332	367	456	394	420	350	327
ENSRNOG00000004333	1079	896	1054	1065	893	836
ENSRNOG00000004337	1841	1667.47	1745.47	1724.23	1505.08	1468.27
ENSRNOG00000004339	1084	1011	1262	1316	991	967
ENSRNOG00000004341	8	2	2	1	0	0
ENSRNOG00000004342	113	102	113	83	104	113
ENSRNOG00000004344	1157.0049	1106.9966	1190.9994	1177.0006	929.0004	861.0002
ENSRNOG00000004345	2342	2486	2624	2661	2330	2186
ENSRNOG00000004346	1520.24	2191	2143	2182	1861.36	2114
ENSRNOG00000004351	38	92	85	61	72	49
ENSRNOG00000004353	2	2	2	0	2	1
ENSRNOG00000004356	3	3	4	4	0	1
ENSRNOG00000004359	1343.06889	1340.8907	1557.73	1504.47524	1093.3829	1057.82966
ENSRNOG00000004360	238	210	302	309	252	317
ENSRNOG00000004361	577	425	485	447	382	354
ENSRNOG00000004362	594	509	597	496	464	415
ENSRNOG00000004364	786	616	711	655	611	591
ENSRNOG00000004367	574.597	770.023	878.618	784.956	665.032	642.9
ENSRNOG00000004372	0	0	0	0	0	0
ENSRNOG00000004373	420	371.0004	430	407	340	368
ENSRNOG00000004377	1053.0044	870	974.9996	836.0003	802	656.9996
ENSRNOG00000004378	298	333	340.0001	344.0003	298	314
ENSRNOG00000004380	0	0	0	0	0	0
ENSRNOG00000004381	0	1.04479	0	0	0	0
ENSRNOG00000004382	937	984	1161	1072	943	827
ENSRNOG00000004387	83	81	90	84	85	90
ENSRNOG00000004390	5	0	3	2	1	2
ENSRNOG00000004391	0	0	0	0	1	0
ENSRNOG00000004392	17	21	17	27	16	11
ENSRNOG00000004393	0	0	0	0	0	0
ENSRNOG00000004395	1669.3664	1392.9255	1619.5052	1452.6189	1407.0382	1321.2287
ENSRNOG00000004398	13.000025	34.00001	35.99997	41	20	34
ENSRNOG00000004399	14.4023	12.6344	9.31236	9.61642	12.6204	13.5735
ENSRNOG00000004400	13.00004	4	2	6	5	2
ENSRNOG00000004401	1345.86	865.774	1115.82	1161.8	888.786	1008
ENSRNOG00000004402	1350	1207	1325.49	1336	1136	957
ENSRNOG00000004403	268	178	232	245	198	200
ENSRNOG00000004404	0	0	0	1	1	2
ENSRNOG00000004405	3.03041	1.00626	2.01341	1.00383	2.01213	0
ENSRNOG00000004409	22	13	18	18	6	18
ENSRNOG00000004410	2	2	2	1	0	2
ENSRNOG00000004411	35	29	52	39	45	44
ENSRNOG00000004412	127.135	64.2262	122.176	89.2034	83.2138	74
ENSRNOG00000004414	257.751	268.588	379.184	345.542	283.416	348.732
ENSRNOG00000004415	862	681	735	741.9996	650	593
ENSRNOG00000004417	330	303	318	332	239	217
ENSRNOG00000004419	32.0779	33.1318	61.2861	31.8259	27.5397	22.8045
ENSRNOG00000004420	3198	2918	3081	3242	2666	2699
ENSRNOG00000004421	453	330	463	431	350	319
ENSRNOG00000004423	549	424	463	448	391	347
ENSRNOG00000004424	120.734	127.767	154.675	135.252	141.091	126.391
ENSRNOG00000004425	131.00018	123	170.9997	156.0004	143.0004	139
ENSRNOG00000004426	0	0	0	0	0	9.51867
ENSRNOG00000004430	940	934	1100	966	829	793
ENSRNOG00000004437	313	303	384	339	284	278
ENSRNOG00000004438	12	7	3	9	5	3
ENSRNOG00000004440	676	895	1088	966	987	906
ENSRNOG00000004441	1	2	1	0	0	1
ENSRNOG00000004442	1130.73	790.883	710.047	840.048	552.449	575.036
ENSRNOG00000004443	0	0	0	0	0	0
ENSRNOG00000004444	10	9	20	16	20.99999	13
ENSRNOG00000004448	513	434	566.00031	524	426	448
ENSRNOG00000004449	1703	1568	1794	1971	1520	1543
ENSRNOG00000004451	14	4	3	5	4	3
ENSRNOG00000004452	0	0	0	1	0	1
ENSRNOG00000004453	1.84339	0	0	1.49056	0	1.63422
ENSRNOG00000004456	3	4	5	3	4	10
ENSRNOG00000004457	0	0	0	0	0	0
ENSRNOG00000004458	42	65	66	62	55	47
ENSRNOG00000004459	251.008	210.179	217.06	205.512	194.743	200.662
ENSRNOG00000004461	67	52	68	77	62	65
ENSRNOG00000004464	2543.301	2795.0084	2914.9381	2751.66	2546.9167467	2585.2909
ENSRNOG00000004466	462	512	647	601	489	484
ENSRNOG00000004470	0	0	0	0	1	0
ENSRNOG00000004471	311	337	455	434	337	329
ENSRNOG00000004473	865.303	829.262	892.364	901.657	650.557	584.113
ENSRNOG00000004474	1089.6	896.624	1059.94	1051.84	878.405	912.555
ENSRNOG00000004476	461	540	554	533	399	463
ENSRNOG00000004477	756	560	681	652	528	598
ENSRNOG00000004479	493	450	501	466	459	474
ENSRNOG00000004481	1107	854	1148	985	950	877
ENSRNOG00000004482	585	488	531	556	454	421
ENSRNOG00000004483	49	28	22	30	47	29
ENSRNOG00000004484	482	355	425	406	320	312
ENSRNOG00000004487	126.643	82.4892	79.4079	61.0183	74.2298	67.1466
ENSRNOG00000004488	0	0	0	0	0	1
ENSRNOG00000004489	578	640	678	666	493	503
ENSRNOG00000004492	497.013	298.296	384.38	387.06	302.318	316.568
ENSRNOG00000004493	74	48	69	76.00004	82.00001	73
ENSRNOG00000004494	898	826	1117	1113	853	882
ENSRNOG00000004496	4748.996	4154.996	4800.998	5094.001	4122.002	4096.005
ENSRNOG00000004498	4	4	6	2	8	2
ENSRNOG00000004499	29	14	20	24	16	15
ENSRNOG00000004500	86.00002	238.9999	235.00038	247.9995	168	195.0001
ENSRNOG00000004501	0	0	0	0	0	0
ENSRNOG00000004502	0	0	1	0	0	0
ENSRNOG00000004503	182	227	279	250	214	197
ENSRNOG00000004505	1859	1940	1971	1617	1462	1247
ENSRNOG00000004509	675	490	644	637	458	436
ENSRNOG00000004510	1145	1196	1433	1468	1113	1092
ENSRNOG00000004512	607	433	627	606	442	452
ENSRNOG00000004515	1053	1097	1257	1183	962	905
ENSRNOG00000004516	678	619	675	635	539	488
ENSRNOG00000004517	466.1425	570.2023	770.47107	638.0764	532.08086	428.9402
ENSRNOG00000004518	132.9997	96	147.9999	91.00004	78	80
ENSRNOG00000004519	1337.37	1614.67	1585.41	1570.61	1342.56	1359.01
ENSRNOG00000004520	244.9999	200.9999	183.9998	237.0005	201.9997	148.0001
ENSRNOG00000004521	778	604	723	766	604	611
ENSRNOG00000004524	709.0004	539.9996	659.00049	570.0001	484.99994	514.99951
ENSRNOG00000004526	3512	2796	3561	3315	2913	2757
ENSRNOG00000004527	0	0	0	0	0	0
ENSRNOG00000004531	59	54	70	72	79	52
ENSRNOG00000004532	360.95	355.914	410.487	377.099	354.731	320.078
ENSRNOG00000004534	45.00004	45.99997	55	43	43.00003	40
ENSRNOG00000004535	2	0	0	0	1	1
ENSRNOG00000004537	1011	865	954	1020	766	679
ENSRNOG00000004538	1043	1075	1188	1175	1015	1026
ENSRNOG00000004540	54	60	95	70	55	72
ENSRNOG00000004542	202.0003	171	180.99961	196	136.99986	123.00007
ENSRNOG00000004544	1313.0034	1244.0027	1645.9985	1620.9962	1454.9953	1491.9995
ENSRNOG00000004549	1199	1067	1282	1188	967	1076
ENSRNOG00000004553	1055	746	947	967	959	953
ENSRNOG00000004554	2665	3074	3833	3726	3015	2914
ENSRNOG00000004555	63.24406	59.789	73.977959394	54.99775	60.6883317	56.158234923
ENSRNOG00000004556	1805	1663	1844	1581	1433	1260
ENSRNOG00000004560	39	42	41	42	30	31
ENSRNOG00000004563	678	711	767	693	630	668
ENSRNOG00000004564	3	3	2	5	0	1
ENSRNOG00000004566	90.4743	142.6143	99.5464	121.3053	96.3307	116.4984
ENSRNOG00000004571	172.821	175.368	169.237	167.431	162.728	134.344
ENSRNOG00000004572	87	64	75	81	52	64
ENSRNOG00000004574	330	335	406	421	300	305
ENSRNOG00000004575	2.999998	5	0	1	2	2
ENSRNOG00000004577	1020	888	1044	1046	952	1051
ENSRNOG00000004578	416	541	708	524	409	488
ENSRNOG00000004581	490	483	609	552	459	453
ENSRNOG00000004582	1	1	0	0	0	5
ENSRNOG00000004583	28160	22987	25264	27548	20234	18115
ENSRNOG00000004585	63	78	120	99	70	59
ENSRNOG00000004588	359	360	371	395	309	315
ENSRNOG00000004589	90	141	180	162	111	105
ENSRNOG00000004591	209	227	264	261	185	189
ENSRNOG00000004595	134	90	103	89	76	82
ENSRNOG00000004598	394	329	358	348	329	312
ENSRNOG00000004601	0	0	0	0	0	0
ENSRNOG00000004602	1346	1040	1241	1244	1031	1035
ENSRNOG00000004603	252	264	184	229	203	187
ENSRNOG00000004604	2089	1918	2225	2114	1856	1771
ENSRNOG00000004606	657	812	851	898	628	589
ENSRNOG00000004608	818.987	507.993	722.964	707.995	515	512
ENSRNOG00000004610	2411	3350	3859	3586	3188	2880
ENSRNOG00000004612	9061	6480	8102	7746	7572	7736
ENSRNOG00000004613	248.0001	414.0001	478.0004	421.0002	387.0005	405.0005
ENSRNOG00000004614	0	2	0	0	0	0
ENSRNOG00000004616	6252.467	6663.566	8917.65	8620.304	7064.268	7257.211
ENSRNOG00000004621	8304.925	6715.9362	8200.005	8642.998	7508.999	7142.00106
ENSRNOG00000004623	22	21	17	19	17	8
ENSRNOG00000004624	770	785	1090	944	865	866
ENSRNOG00000004626	0	0	0	0	0	0
ENSRNOG00000004628	1857	1431	1559	1396	898	867
ENSRNOG00000004629	1896	1615	2313	2041	1549	1501
ENSRNOG00000004630	1	1	1	3	0	0
ENSRNOG00000004632	0	0	0	0	0	0
ENSRNOG00000004633	0	0	0	0	0	0
ENSRNOG00000004635	0	0	0	0	0	0
ENSRNOG00000004637	796.9997	602	669	650.9999	572.0004	587
ENSRNOG00000004639	332	304	271	296	261	231
ENSRNOG00000004640	137	125	130	144	93	125
ENSRNOG00000004641	10	10	6	2	13	4
ENSRNOG00000004642	0	3.00418	0	1.00132	0	0
ENSRNOG00000004645	82	73	85	81	72	71
ENSRNOG00000004646	0	0	0	0	0	0
ENSRNOG00000004647	2	0	0	0	0	0
ENSRNOG00000004649	14	12	7	5	6	8
ENSRNOG00000004650	91.00003	102	107.99986	104.99995	71	93
ENSRNOG00000004657	1160.00243	1332.00305	1625.00077	1459.00261	1177.99633	1104
ENSRNOG00000004659	483	500	619	577	540	487
ENSRNOG00000004660	735.343	749.29	738.412	846.428	582.439	562.527
ENSRNOG00000004661	1.00077	0	0	0	0	0
ENSRNOG00000004662	44.235	24.8082	38.9189	34.7494	29.4584	35.0991
ENSRNOG00000004666	81	77	102	99	67	83
ENSRNOG00000004667	27	32	53	40	38	26
ENSRNOG00000004668	59	42	50	30	36	27
ENSRNOG00000004670	404.9999	323.00013	421	383	289	343.0001
ENSRNOG00000004672	28	42	39	42	39	24
ENSRNOG00000004673	107	34	47	67	50	53
ENSRNOG00000004676	3	14	14.00004	14	8	7
ENSRNOG00000004677	760.999	752.001	830.001	889.001	629.001	659.999
ENSRNOG00000004678	0	0	2	0	0	1
ENSRNOG00000004679	283	281	284	319	206	222
ENSRNOG00000004680	45	57	65	41.00005	37	54.99998
ENSRNOG00000004681	754	582	776	798	575	672
ENSRNOG00000004682	79.42	61.0993	108.3604	106.5016	92.3227	85.5804
ENSRNOG00000004685	717.9998	627.9999	678.0001	646.9999	565.9997	592.0002
ENSRNOG00000004686	1661.12	1324.922	1597.35	1586.144	1306.185	1362.07
ENSRNOG00000004687	327	209	261	230	195	213
ENSRNOG00000004688	1570.997	1482	1726.997	1751.005	1254	1097
ENSRNOG00000004692	0	1	0	0	0	0
ENSRNOG00000004693	1445	1686.002	1837.003	1839.003	1407.004	1275
ENSRNOG00000004695	17.1826	19.1744	10.1745	7.11274	3.02525	5.05024
ENSRNOG00000004696	1816	1376.9955	1632	1521.0034	1243	1280
ENSRNOG00000004697	125.164	148.304	172.697	215.418	140.069	131.067
ENSRNOG00000004698	38	35.99998	36	28	31	30
ENSRNOG00000004699	167	274	305	289	256	241
ENSRNOG00000004700	180	161	252	204	139	162
ENSRNOG00000004703	6.09486	8.01124	3.36255	5.36653	3.65707	3.5183
ENSRNOG00000004704	0	0	0.652275	0	2	0
ENSRNOG00000004706	0	0	0	0	0	1
ENSRNOG00000004708	122	50	60	85	69	47
ENSRNOG00000004709	1024.922	919.831	1068.1744	912.947	925.455	910.7695
ENSRNOG00000004710	105	91	100	101	81	79
ENSRNOG00000004711	2386.005	2337.002	2616.002	2368.996	2155.002	1918.003
ENSRNOG00000004712	16	21.00004	10	15	26	12
ENSRNOG00000004713	0	0	0	0	0	0
ENSRNOG00000004717	14	12	14	15	12	13
ENSRNOG00000004719	203.33	109.355	156.427	185.192	98.2173	130.665
ENSRNOG00000004720	705	652	788	799	625	562
ENSRNOG00000004723	688	447	566	525	421	456
ENSRNOG00000004725	0	4	6	4	2	2
ENSRNOG00000004726	5828	5260.87	6044	6098	5073	4658
ENSRNOG00000004727	360.4623	206.6164	276.653685	264.3115	231.5214	217.2825
ENSRNOG00000004730	1161.619	1350.663	1488.311	1570	1124.654	1026.039
ENSRNOG00000004731	804	68	78	68	70	44
ENSRNOG00000004733	124	108	125	134	97	118
ENSRNOG00000004735	897	708	806	840	671	663
ENSRNOG00000004736	274.0002	258	259	310.9999	230	245.00016
ENSRNOG00000004737	492	468	589	571	357	364
ENSRNOG00000004740	862.9996	757.0002	997.0003	905.9999	817	824.9997
ENSRNOG00000004741	18572.6	10765	15108.6	14428.6	10921.6	10645.3
ENSRNOG00000004742	1607.22	1510.17	1626.15	1674.74	1488	1536.87
ENSRNOG00000004743	2.12537	8.7715	9.62535	5.27111	10.0282	7.16047
ENSRNOG00000004744	17	19	19	29	25	23
ENSRNOG00000004747	1.01628	2.12075	3.1373	2	3	1.00569
ENSRNOG00000004749	1076	619.998	762.195	808	654	563
ENSRNOG00000004751	663	593	713	561	564	447
ENSRNOG00000004752	11.000033561	4.999999586	13	13.000021707	10	12
ENSRNOG00000004753	77	51	44	53	45	46
ENSRNOG00000004754	25	11	18	23	19	28
ENSRNOG00000004755	1054	737	942	904	618	588
ENSRNOG00000004756	2	1	2	1	1	0
ENSRNOG00000004757	28	35	53	31	36	33
ENSRNOG00000004760	498	558	592	558	478	452
ENSRNOG00000004763	859.98	853.021	900.065	767.303	707.0731	702.8667
ENSRNOG00000004766	1259	1367	1353	1335	1160	1123
ENSRNOG00000004768	0	0	0	0	0	0
ENSRNOG00000004772	16	20	44	34	19	31
ENSRNOG00000004773	965	796	875	891	797	802
ENSRNOG00000004774	96	80	92	91	78	108
ENSRNOG00000004775	848	764	812	812	649	563
ENSRNOG00000004776	231.295	210.169	252.308	203.298	183.364	154.061
ENSRNOG00000004777	908.113	575	723	667	623	593
ENSRNOG00000004778	0	0	0	3	0	1
ENSRNOG00000004779	0	0	0	0	0	0
ENSRNOG00000004781	93	97	132	151	89	96
ENSRNOG00000004783	196	260	307	275	203	191
ENSRNOG00000004784	296	280	346	346	284	309
ENSRNOG00000004786	23	10	17	11	11	12
ENSRNOG00000004787	116.637	106.665	126.416	113.851	96.9481	116.959
ENSRNOG00000004789	327.231	327.204	363.192	356.295	262.188	234.347
ENSRNOG00000004791	1210	1160	1495	1647	1189	1005
ENSRNOG00000004793	1696	1870	2011	2069	1584	1544
ENSRNOG00000004794	191.9996	229.0001	238.0005	252	246.0001	207.0004
ENSRNOG00000004795	0	0	0	0	1	0
ENSRNOG00000004805	46	105.99996	112	108.99975	104	93
ENSRNOG00000004806	1073	948	1031	1032	788	761
ENSRNOG00000004807	648	497	557	502	454	473
ENSRNOG00000004808	0	0	0	0	0	0
ENSRNOG00000004809	0	0	0	0	0	0
ENSRNOG00000004810	46	63	77	92	50.00003	64.99998
ENSRNOG00000004812	796.611	970.069	934.749	1027.272	868.599	935.257
ENSRNOG00000004813	1499.77	1214.78	1452.59	1525.28	1234.44	1193.43
ENSRNOG00000004814	2968	2033	2862.99	2630	1812	1737
ENSRNOG00000004819	245	206	285	225.99952	189	163
ENSRNOG00000004820	1443	1084	1278	1279	1074	1041
ENSRNOG00000004821	81.4933	132.323	150.951	132.262	120.749	111.001
ENSRNOG00000004823	218	322.9998	297.9999	307	227.9998	270
ENSRNOG00000004826	688	655.069	646	624.051	600	553
ENSRNOG00000004827	2560.0049	2409.99705	2833.00169	2664.9998	2249.9989	2127.0003
ENSRNOG00000004828	6	3	2	4	7	2
ENSRNOG00000004829	405	282	382	334	269	286
ENSRNOG00000004831	1369.07	1457	1401.17	1434.12	1064.2	1011.19
ENSRNOG00000004834	679	624	746	649	597	656
ENSRNOG00000004837	1458	1322	1559	1483	1082	1093
ENSRNOG00000004839	2	6.6415	8	9.52847	3.17907	7.08851
ENSRNOG00000004841	2976	3184	3332	3139	3023	2599
ENSRNOG00000004842	71	68	67	84	71	81
ENSRNOG00000004843	153.989	76.6468	107.987	100.414	92.2834	73.6828
ENSRNOG00000004844	380	320	316	339	323	271
ENSRNOG00000004846	1484	987	1226	1196	1054	1112
ENSRNOG00000004852	0	1	0	1	0	0
ENSRNOG00000004854	28	50	61	72	47	58
ENSRNOG00000004857	254.519	176.573	185.588	156.918	158.057	163.21
ENSRNOG00000004858	0	1.01387	1	1	0	4.054
ENSRNOG00000004860	5.84776E-05	0.000440818	53.2409	2.17364E-05	2.27857E-05	0.000372094
ENSRNOG00000004861	37	41	61	62	48	56
ENSRNOG00000004863	300.0002	399	376	395.99965	297	287
ENSRNOG00000004864	2023	1489	1956	1706	1532	1581
ENSRNOG00000004865	122	154	133	151	122	98
ENSRNOG00000004869	0	0	0	0	0	3
ENSRNOG00000004870	62	49	46	61.00001	45	52
ENSRNOG00000004873	37	45	53	60	59	53
ENSRNOG00000004874	599	581	756	797	600	568
ENSRNOG00000004875	0	0	0	0	0	0
ENSRNOG00000004878	2	0	1	0	1	0
ENSRNOG00000004882	361.048	815.937	852.937	983.947	614	629.065
ENSRNOG00000004883	1584.001	1293.9998	1738.9974	1616.9955	1370.9983	1440.9955
ENSRNOG00000004888	182	247	225.9997	215.0003	218.9996	184
ENSRNOG00000004889	193.6273	216.5894	203.6542	180.4353	180.0587	154.0228
ENSRNOG00000004890	7	6	6	6	3	1
ENSRNOG00000004891	702	588	690	675	610	578
ENSRNOG00000004893	225	216	232	256	221	220
ENSRNOG00000004898	0	0	1	0	0	0
ENSRNOG00000004899	12	34	31	30	23	15
ENSRNOG00000004900	0	0	2	0	0	0
ENSRNOG00000004901	1097	770	921	846	848	883
ENSRNOG00000004903	143	118	169	128	105	107
ENSRNOG00000004904	1520	1484	1763.00462	1735	1290	1253
ENSRNOG00000004906	0	0	0	0	0	0
ENSRNOG00000004908	1124	1051	1337.002	1348.004	1116	1115
ENSRNOG00000004909	1070.989	850.017	1005.117	949.221	745.945	609.1
ENSRNOG00000004910	992	702	854	831	679	740
ENSRNOG00000004912	1531	1797.999	1773	1733.003	1594.997	1473
ENSRNOG00000004914	0	0	0	0	0	0
ENSRNOG00000004917	1069	1044	1073	1145	874	811
ENSRNOG00000004918	127	101	129	138	105	116
ENSRNOG00000004920	0	0	0	0	0	0
ENSRNOG00000004921	422.933	231.488	344.583	278.225	264.0894	252.5431
ENSRNOG00000004923	833	794	893	808	686	700
ENSRNOG00000004925	3980.0032	3766.9991	4157.0013	4160.0028	3655.9996	3588.0001
ENSRNOG00000004926	219.335	174.819	221.882	191.291	166.828	161.197
ENSRNOG00000004927	245	189	229	217	180	132
ENSRNOG00000004928	12	13	8	11	7	15
ENSRNOG00000004932	6	9	3	14	7	3
ENSRNOG00000004936	1311	1067	1310	1338	1078	1204
ENSRNOG00000004938	0	0	0	0	0	0
ENSRNOG00000004939	7	1	5	5	12	1
ENSRNOG00000004940	467	364	445	415	340	329
ENSRNOG00000004941	588.453	487.465	554.591	574.415	429.372	406.4265
ENSRNOG00000004946	0	0	0	0	0	0
ENSRNOG00000004947	242.382	254	270.778	304.423	203.778	217
ENSRNOG00000004950	330.051	192.677	241.409	202.61	187.343	231.843
ENSRNOG00000004951	672.0002	567.0001	672.9999	656	510.0001	461.9997
ENSRNOG00000004956	317.9997	262.00017	238.99958	238.9999	170.9995	182.0002
ENSRNOG00000004958	0	0	0	0	0	0
ENSRNOG00000004959	2014	1672	2155	2162	1649	1555
ENSRNOG00000004962	629	504	585	549	432	440
ENSRNOG00000004964	32	28	22	23	17	14
ENSRNOG00000004966	0	0	0	2	1	3
ENSRNOG00000004967	681	538	676	665	446	380
ENSRNOG00000004968	316.723	325	456	399	366	309
ENSRNOG00000004971	171	138	164	153	124	120
ENSRNOG00000004972	245	216	284	288	215	188
ENSRNOG00000004973	2813.003	2279.003	2816.004	2707.002	2141.999	2023
ENSRNOG00000004976	0	0	0	0	0	0
ENSRNOG00000004978	1164	855	1023	1022.56	831.584	890
ENSRNOG00000004980	512	450	557	537	442	399
ENSRNOG00000004989	0	0	0	0	0	0
ENSRNOG00000004992	3668.799	3268.982	4193.361	4052.93	3086.448	3086.3532
ENSRNOG00000004993	0	0	0	0	0	0
ENSRNOG00000004994	2.00419	6.01492	3.04191	5.00516	2.00031	1.00037
ENSRNOG00000004996	620	424	551	524	445	474
ENSRNOG00000004998	1	0	0	0	0	0
ENSRNOG00000005003	10.003	4.06941	9.06551	7.1254	12.0933	10.1629
ENSRNOG00000005006	463.101	395.404	391.498	399.766	336.734	410.94
ENSRNOG00000005007	9.45491	17.5038	13.203856572	14.507	15.453	9.3013
ENSRNOG00000005008	0	0	0	0	0	0
ENSRNOG00000005009	239	182	208	186	152	125
ENSRNOG00000005012	342	378	490	430	380	371
ENSRNOG00000005015	833	1056	1272	1021	1039	967
ENSRNOG00000005016	1156	955	1038	1070	804	818
ENSRNOG00000005017	0	0	0	0	0	1.20977
ENSRNOG00000005018	59.8383	28.3043	28.4433	20.83892	19.25492	32.2042
ENSRNOG00000005021	517	301	393	391	305	271
ENSRNOG00000005023	0	1	0	0	0	0
ENSRNOG00000005024	896	576	791	764	646	704
ENSRNOG00000005031	773	615	783	697	600	589
ENSRNOG00000005033	548.9998	538.0003	595	511.0004	494	492.9997
ENSRNOG00000005034	345	465	616	556	487	480
ENSRNOG00000005037	64	49	41	46	40.00003	32
ENSRNOG00000005038	95	48	68	54	45	50
ENSRNOG00000005039	2698.999	2220.001	2586.997	2621.002	2132.003	1893
ENSRNOG00000005041	21104	15494	17380	16994	14348	14598
ENSRNOG00000005042	60.00004	50	77.99998	48	51	65.00004
ENSRNOG00000005043	356.00045	341.0003	356.0002	382.9996	382	329.9998
ENSRNOG00000005045	1080.019	949.04	1106.307	1066.274	929.898	961.3
ENSRNOG00000005046	1158.99	1044.98	1194.97	1235.13	1025.92	1021.88
ENSRNOG00000005048	2	1	0	0	1	0
ENSRNOG00000005049	1	6	2	3	6	3
ENSRNOG00000005052	1107	1171	1393.003	1285	1129	1144
ENSRNOG00000005053	1654	1477	1620	1799	1412	1502
ENSRNOG00000005054	8	7	10	7	7	6
ENSRNOG00000005058	471	384	383	377	278	282
ENSRNOG00000005059	5.69339E-06	0	0	0	0	0
ENSRNOG00000005061	6051.9	4913.2	5578.65	5404.13	4381.36	4301.28
ENSRNOG00000005062	2.01483	1.00734	2.00704	1.00706	1.00705	4.02596
ENSRNOG00000005063	72	52	46	64	48	53
ENSRNOG00000005064	1271.91	858.676	994.502	1052.45	653.326	516.439
ENSRNOG00000005067	805.349	832.578	888.721	864.989	723.649	770.798
ENSRNOG00000005070	640	409.0001	583	471.9996	406	391.9995
ENSRNOG00000005074	570	465	532	582	510	494
ENSRNOG00000005076	480	467	430	406	369	374
ENSRNOG00000005077	0	0	0	0	0	1.47439
ENSRNOG00000005081	431	402	511	435	410	344
ENSRNOG00000005082	129	109	134	140	122	132
ENSRNOG00000005083	1651	1375	1600	1431	1130	1202
ENSRNOG00000005087	993.152	805	937	950	805.174	760
ENSRNOG00000005093	30	21	48	24	16	37
ENSRNOG00000005094	66	91	128	108.00045	83.99997	120
